"","39330_S0","39330_S3","48234_S0","48234_S3","49407_S0","49407_S3","49461_S0","49461_S3","49523_S0","49523_S3","49782_S0","49782_S3","50262_S3","50861_S0","50861_S3","51684_S0","51684_S3","51686_S0","52441_S0","52558_S0","52558_S3","52898_S0","52898_S3","53191_S0","53191_S3","53620_S0","53620_S3","53950_S0","54949_S0","54949_S3","54952_S0","54953_S3","55472_S0","55472_S3","FD45571446","FD45571447","FD45571448","FD45571449","FD45571450","FD45571451","FD45571452","FD45571453","FD45571454","FD45571455","FD45571456","FD45571457","FD45571458","FD45571459","FD45571460","FD45571461","FD45571462","FD45571463","FD45571464","FD45571465","FD45571468","FD45571469","FD45571470","FD45571471","FD45571472","FD45571473","FD45571474","FD45571475","FD45571476","FD45571477","FD45571478","FD45571479"
"Nature-PD1-100",0.140555581996013,0.128427344267596,0.0570566180842151,0.0558430010976567,0.0381668000021153,0.266710935546475,0.232208405194719,0.26627731204801,0.0486383542250718,0.292107750151277,0.214986979963422,0.25287464428142,0.177154085163957,0.209450725941639,0.25609244792552,0.240356598669365,0.238645901087005,0.0579423734012022,0.167002082752588,0.201731623315648,0.187624883945279,0.176116863799161,0.267235212041135,0.162028255028031,0.268895295033953,0.140462284954096,0.238371675773516,0.08732300946795,0.141900268106236,0.142744851854118,-0.0301621404381108,0.251742614991437,0.243744754402147,0.236411304730802,-0.0684835632336255,0.187208987824498,0.211993715591733,0.21067584328203,0.161820818934258,0.129310967219139,0.0180671349800811,0.218822298442583,0.106459406192384,0.19460922338205,0.23621325609287,0.168863300111744,0.0137546860974709,0.149812879373197,-0.03148454059273,0.0806353588481171,-0.00340243811765156,-0.096295733563503,0.174882625313709,-0.0729959019882307,0.162220059891531,-0.072874136190196,0.101100094718705,0.133920826369515,0.0393901580907985,0.0767711805140241,0.18372950320632,0.228935863906786,0.160625789996024,0.150948102985848,0.173830913642187,0.0447230690153457
"Fges-MHCII",0.263350559862188,0.136723149804545,0.17429437487577,0.142338335652289,0.23100940833499,0.39478152123501,0.296441231034254,0.383584277479626,0.0980090107997085,0.383000397535281,0.283111376134632,0.342161929371232,0.207799145299145,0.360945471410588,0.379020903730206,0.306143576492414,0.2945570794408,0.165320844099914,0.279475584708143,0.293385178559597,0.292296097528656,0.225133339958921,0.314048731199894,0.294648181276088,0.360568641091897,0.242728417147022,0.358108891539124,0.145005134830716,0.277988968395945,0.298420625455509,-0.0157233485721858,0.407846352613794,0.37855711256874,0.375902736367853,-0.100828019526779,0.287325111531544,0.274589493845327,0.260388199845841,0.328661855044029,0.201510055357018,0.123654030317894,0.256277298951253,0.197913017074253,0.191483895078598,0.322565575876486,0.238490645364726,-0.0457454511480158,0.179034405437601,0.0470009109382664,0.14093266064046,0.0300200873566441,-0.0828661855044028,0.237054165790764,-0.0983871721206176,0.175711816504333,-0.120705159647771,0.191810898558849,0.180552635881625,0.0787144091747833,0.244516852357929,0.108331581528975,0.295932310279588,0.199921752738654,0.205177165814122,0.281964590194567,0.0812078107116997
"Fges-Co-activation molecules",0.0924415168087588,0.0879204852254392,0.0715883251947664,0.0309336542608992,0.00615318256127895,0.224459366629568,0.208276310114011,0.240740937967613,-0.00116087736768394,0.282487259637146,0.236459537033586,0.239971457327106,0.148331371912093,0.16033154231611,0.18609982480337,0.227201806282583,0.200280634115949,0.0452103158331958,0.108036146952164,0.205669661162262,0.169791627837626,0.183229582137399,0.258915591435068,0.110786574293489,0.246907433342741,0.116766690274723,0.237963884998589,0.0910702969822513,0.127600658185517,0.142409832311797,-0.0246739691888236,0.234792772739617,0.26400108632561,0.222358604604104,-0.0636184768813692,0.183180510810222,0.24365993046012,0.219872935769482,0.184663677803561,0.135493875834516,-0.00833952884102701,0.241636064613513,0.0741883884921261,0.227964644302761,0.25031728509098,0.12926832931564,0.059101388544694,0.118153963998468,-0.0762197640450282,0.0074045704072514,-0.0020914532032652,-0.11580718078116,0.157899084566803,-0.0790696975841275,0.177777277130691,-0.0735988765479382,0.0660253377490406,0.116235234039997,0.0210384421865261,0.0176928680319313,0.24177123932683,0.254064628532378,0.164590232875992,0.116073775354646,0.129884125231862,0.000848596811378721
"Fges-Effector cells",0.0844887994334489,0.143871059922721,-0.0471007740380434,-0.0124709580429138,-0.0615192515561519,0.354880291227155,0.372799334053947,0.329696099991303,0.00701666107570165,0.421120802117112,0.304912594580491,0.340247493384025,0.204803260153814,0.25403791916707,0.339576577583958,0.320483432107048,0.313842608123051,-0.00321791096698848,0.123069564028974,0.32426354566576,0.288385080820505,0.289108800178911,0.4393318175606,0.226260141389293,0.317700373973437,0.104088237852076,0.291304806987464,0.0607862139227453,0.116925714711693,0.165157106116516,-0.144489172164449,0.335538658416887,0.319812516306981,0.310574999689391,-0.173815155497153,0.197888742882173,0.172720105124836,0.234537888742882,0.115418309242225,0.0402540516863776,-0.0119929916776171,0.239474375821288,0.0390275952693824,0.137985107314936,0.332952255803767,0.0912089356110382,-0.0631449846692948,0.0876171703898379,-0.105624178712221,0.0538370565045992,-0.0794568550153307,-0.187446342531756,0.216508979413053,-0.141349102058695,0.233596145422689,-0.229610162067455,0.131090670170828,0.0879413053000438,-0.0302584318878668,0.0104161191414804,0.136162943495401,0.239886114761279,0.0898510731493648,0.223088042049934,0.194590451160753,0.00576872536136663
"Fges-Effector cell traffic",0.00694718795423199,0.140851999552756,0.0298833438932578,-0.0168275502217584,-0.129696992285043,0.163583168722746,0.218113376318438,0.140546382915285,-0.0359919496105252,0.255719130856099,0.180049196824569,0.174622637993366,0.138012001043569,0.173508255376244,0.197301628713056,0.129186388878536,0.146487272185159,-0.0290708508814431,0.0174350564645372,0.215582721478886,0.132682345048638,0.157008683984943,0.289635123551116,0.190790503522045,0.154519026499199,0.0825984868249413,0.189020163244009,0.114185084417279,0.0774849986955387,0.124322611904141,-0.135563340911632,0.175658752935038,0.144090790503522,0.136226752636875,-0.156114994481526,-0.0010038366531771,0.00392599989488629,0.0124559836022494,0.0215273033058285,0.0627424186682083,-0.0277290166605351,0.0201240342670941,0.0237819940085142,-0.0638829032427603,0.0275555789141746,0.0170547117254428,0.00494034792663056,0.0297419456561728,-0.135312976296841,0.00524517790508217,-0.110111946181742,-0.308393335785988,0.0646922793924423,-0.247832028170495,0.103836653177064,-0.213554422662532,0.0531087402112788,0.0312660955484312,-0.0650076207494613,-0.0287328533137121,-0.022510117201871,0.0280075681925684,-0.0294371156777212,0.0485047563988017,0.0176275818573606,-0.0720975455931046
"Fges-NK cells",-0.0342208908615638,-0.0269183873967124,-0.148821950492097,-0.126043841336117,-0.170979456500763,0.0957241978210909,0.104445536043227,0.0606173575902177,-0.122201803477132,0.137618199680707,0.0682992403642042,0.0860774372379431,-0.00193856248135998,0.0373940808055999,0.117943106261294,0.096939088787916,0.0706544622024174,-0.0245741302784162,-0.107134085366923,0.0350827178470553,0.00257890212452416,0.0302648199154401,0.155617883896774,0.0168133015210259,0.0560516482166979,-0.0176707426185506,0.0702553463974317,-0.0296529885440607,-0.0179251241206294,-0.0261903299942107,-0.187279609129664,0.0579397729864388,0.076213575200435,0.0851827160927001,-0.273950021649038,-0.0460691532133358,-0.0623801571101626,0.0130265355353498,-0.101249458774046,-0.135556998824766,-0.148682501391724,0.0146161934805468,-0.135120925341746,-0.0789262077070576,0.0904775159275066,-0.0941856868930537,-0.148110348240242,-0.0819323312921383,-0.229523102616441,-0.133469413001794,-0.170347003154574,-0.240715655347312,0.0180243706315333,-0.250822663450238,0.00288860023504667,-0.315766685222985,-0.0230964310014227,-0.0868250139172388,-0.158300859776087,-0.12029751963877,-0.0413651264922373,0.00223603637038416,-0.108334879693202,0.0523721160388445,0.0200717510979155,-0.153884455990598
"Fges-T cells",0.270348659912581,0.169847185985837,-0.0148341408870667,-0.0211262833327686,-0.0314369938671094,0.369538847287636,0.380357808423407,0.386982007928709,0.0233083725815743,0.415671060210755,0.375339680818622,0.400467590553315,0.27320841662996,0.273709890556704,0.342987835868939,0.404577643750212,0.398702266797682,0.0378917765052689,0.190987022667977,0.300027106698743,0.304489546979297,0.313909124792464,0.423816623183004,0.236068851014807,0.4166469013655,0.205855046928472,0.405116389387727,0.101887303899976,0.207559380611934,0.226032595805238,-0.168441025988547,0.363843052214278,0.39951546775997,0.412340324602717,-0.178214829996321,0.312437595249356,0.354912239213832,0.359346260970098,0.18965789058805,0.174713595039151,-0.065807451784119,0.408015397551106,0.176901045772242,0.374205160544432,0.393806821167691,0.263499132902412,-0.033560618004099,0.268590046770718,-0.0845223080561249,0.0601713174628199,-0.0424812128855956,-0.2736087025067,0.232572652267592,-0.109293709601135,0.281609648431342,-0.20212570287456,0.0931473014872037,0.244232487256293,0.0477166430185506,0.0578919018340428,0.376083871984865,0.401748646802249,0.339396447527458,0.185880760943823,0.185374954017552,0.0490895475327132
"Fges-B cells",0.187691390166416,-0.0495263272585473,-0.0210858918925119,-0.156377951852829,-0.172996639561423,0.110275143076694,0.251545457673384,0.33941863265704,-0.182220642038743,0.310344530972233,0.334885481299675,0.359899530914888,0.242530765790047,0.20548852519182,0.128166897959652,0.321873817251781,0.31841875881685,0.0950327442052505,0.0778061955935819,0.156291933800507,0.177610074434288,0.242754412726084,0.329214024383251,0.196433691550734,0.378261517817206,0.19696987074354,0.332021080157356,-0.104101914188391,0.207908499730477,0.191926345609065,-0.204132307233545,0.244973678475989,0.388176531981512,0.369017444461011,-0.229301449181601,0.0748730348709322,0.355336578896293,0.3048537879278,-0.0237149835026201,0.17328718380022,-0.268761726078799,0.335430549265705,0.100751277738242,0.366977744711134,0.301752442259171,0.181083004463997,-0.149378113476095,0.00422138836772978,-0.181030439283173,-0.1818916995536,-0.0768947725949408,-0.394105421491881,0.0713875590347416,-0.144635116775571,0.0533455715856893,-0.311125218347674,-0.0712015591641328,0.111531183282655,0.0640567380474866,-0.192056996829915,0.351434625088957,0.334824027948502,0.322988775312156,-0.175422138836773,0.0257811994565569,-0.0450807077699424
"Fges-M1",0.0181416881998278,0.0216698138209767,0.0203074272841715,-0.0278481746505003,-0.0352729742264626,0.0549923805737759,0.0605288875637713,0.113889717087392,-0.0356746505002319,0.102427449811171,0.0975990525409129,0.137650732127476,0.0441885311071357,0.0303866030610217,0.0475924269528921,0.0920004306632213,0.107810740078182,-0.0287798979659445,0.0682766845557543,0.0743308156098854,0.0752459749552773,0.0324819452726429,0.119877592261313,0.0177441529185716,0.143584774398728,-0.0208623202809249,0.129360465116279,0.0248997879811833,0.0642143709004174,0.0846791559000861,-0.066036407606175,0.0959426555356788,0.114862850327967,0.0833457563108726,-0.107683413916334,-0.0239997197113026,-0.0249982481956415,-0.0419790717772639,-0.0028554411043375,-0.00777217200383062,-0.157679910307617,-0.0361222058720482,-0.120979608997267,-0.0384871417560087,-0.00765538504659796,-0.0689918949851681,-0.0668955691028426,-0.076331955247238,-0.182742391329736,-0.0339616471632448,-0.178847546306029,-0.151250788311961,-0.0353689299978978,-0.176646112162194,-0.0385805713217948,-0.146012893280078,-0.0721393034825871,-0.0572956812183216,-0.136284539742602,-0.109149090229603,-0.0458272020180786,-0.0415119239483334,-0.0454826804942424,-0.0397601195898442,-0.0366185504402868,-0.134754630602854
"Fges-Th1",-0.145896996347917,-0.108417892013331,-0.271803362471917,-0.124351835091941,-0.175970783334576,0.0678403730874476,0.0467637006356542,0.0666265611857025,-0.119922486397853,0.196589614455009,0.105825232381094,0.0974403475335129,0.00288546513485022,0.0551059955919463,0.100890128727946,0.100565380806866,0.0652157710367445,-0.11962968089524,-0.0606373577231444,-0.0146136564486419,-0.0637251248416189,0.0162320723176355,0.193086595896464,0.01739797059168,0.106511994378134,-0.0536526155516988,0.0763956175001863,-0.171770355306168,-0.0828852521853938,-0.0956675433085957,-0.227616350259266,0.0648271382787295,0.128206220253623,0.0937989118282776,-0.183079348397267,-0.0803393138653254,-0.0162450266496509,-0.0490578785376474,-0.116327603032805,-0.115982283612341,-0.165648224607762,0.0486975452293371,-0.0362510322047894,-0.0244351024697845,0.0043990691389536,-0.0243375121987839,-0.183597327527963,-0.0558366489002328,-0.147181142556865,-0.16561819683207,-0.173815779596126,-0.242046392913445,0.0413332332407478,-0.266226259289843,-0.0351700322798588,-0.252180767209669,-0.0637339539073643,-0.106020569026349,-0.126326852338413,-0.0722318144283462,-0.0121087005480069,0.00311538172809844,-0.0492155243600331,-0.0207191652278357,-0.0673673147661587,-0.147008482846633
"Fges-Antitumor cytokines",-0.296335139854556,-0.197366879971039,-0.347836965896145,-0.273299332403454,-0.329486046486866,-0.225934049553339,-0.171344456393275,-0.239658642021316,-0.36237609003503,-0.0513847038405434,-0.114620044932335,-0.122419318774689,-0.270419191005015,-0.256726540955504,-0.179979556852181,-0.239168858271489,-0.247537771909837,-0.293795717586431,-0.329108061201674,-0.150544618234862,-0.241633748229858,-0.245365687454083,-0.0627562048147872,-0.228771601060488,-0.178425025820122,-0.255475462898881,-0.183722143549229,-0.271835304890384,-0.269082933165813,-0.196302132688806,-0.395356637102184,-0.203494500580287,-0.170748197915225,-0.246142952970113,-0.385008632985512,-0.245401996847084,-0.26266796787028,-0.250619322873658,-0.233090608813152,-0.236671421064485,-0.301358756850086,-0.20659860370843,-0.282501313715187,-0.265332932962991,-0.241738608212597,-0.269912168756099,-0.320276255536371,-0.283957660836273,-0.387861271676301,-0.242864649801066,-0.348434802192028,-0.442451767885294,-0.161384280459425,-0.397012236318595,-0.231161324224908,-0.392808347721643,-0.231686810299527,-0.265640717663839,-0.289415209068388,-0.347631559192253,-0.218136776518279,-0.216710457172885,-0.290586292320396,-0.232595150514226,-0.242399219277832,-0.295135500337812
"Fges-Checkpoint molecules",0.0517624064135692,0.135058470814285,-0.0495469754190685,-0.0629637911614656,-0.0626283707679057,0.241722155966342,0.23100940833499,0.253590240508845,-0.0349955277280858,0.345590671172067,0.193156595772875,0.239502583979328,0.129832538262771,0.16561071357583,0.266634366925065,0.202200523421454,0.214474425230239,-0.0492571059431524,0.111873053733519,0.225009110183529,0.196837938117008,0.173809878751739,0.312234976479163,0.128085039422249,0.237001424501424,0.0525906049161863,0.170679288411847,-0.0290656264493473,0.104854071423839,0.150297323262439,-0.122569237394819,0.233299377194726,0.226735904061485,0.223795799377195,-0.1721556536566,0.222882068530586,0.208277859528648,0.225381309415364,0.162713428164343,0.0970441221124424,0.0824107163711957,0.192231331604886,0.0513629037909047,0.202041436012426,0.280925186275197,0.112728610468783,0.0192523298997969,0.168587812113143,-0.124331394669843,0.105166654987971,-0.0837712844229557,-0.14848877677341,0.222952140704926,-0.159104711185855,0.23234765141429,-0.196435662065261,0.116173825707145,0.0923960012145844,0.0120699320299908,-0.0101838226706841,0.193977296615514,0.232540349893724,0.167998037979118,0.231004601406115,0.261947305724897,0.00958820918879788
"Fges-Treg",0.0879108593575315,0.102497897124118,-0.00172489059721675,-0.0178078982953396,0.0144007069921954,0.144177429487111,0.265319051523121,0.203127162767917,-0.0167325035402847,0.290505648484332,0.199347309915991,0.18006473663476,0.14087671291219,0.127519458256583,0.189530339973807,0.194263141643331,0.199501698271915,-7.9856046167448e-05,0.108173000138417,0.249470288227089,0.179617542776222,0.150140014267613,0.2791394712465,0.0834442445085659,0.223549015641138,0.0849455381765137,0.218550027151056,0.0313727786709824,0.138965491540583,0.187155953534429,-0.0344605457894569,0.192873646440017,0.209558236352602,0.201508746898924,-0.128736581337737,0.0791231889497785,0.0852338413032054,0.0608963291044216,0.0168530891074244,0.0359432475039412,0.0527437880039037,0.0669469259064635,-0.019045116732978,0.106846332857894,0.0952180767209669,-0.0149763531266421,-0.0467232189775542,0.0123939644170858,-0.11504391562195,-0.0675174536446213,-0.0691389535320172,-0.168538398018167,0.0156444711358007,-0.117003227985887,0.050026274303731,-0.176210494707605,-0.0393438931011186,-0.0223181442834622,-0.029412206290819,-0.0639141205615194,0.0909090909090909,0.122152991517153,0.0499436979205765,-0.0254034982358681,0.0428421289692966,-0.060978905487576
"Fges-Treg & Th2 traffic",0.023129169306451,0.0107237356985801,-0.0405657213133083,-0.0979530801624865,-0.0753363395818581,0.0127501583870607,0.100012111951701,0.128978310289569,-0.153812469720121,0.140358886445794,0.162845190623486,0.120243729735773,0.0514757947303693,0.0454384526515857,0.0310298885700443,0.0568889054522417,0.0616638094883166,-0.0914312600156524,-0.0244381917787799,0.132788916632505,0.00886035851377032,0.0110731189207319,0.173266127529535,0.0521186598591287,0.128554391980025,0.0103696940334662,0.169604591361383,0.0135700443483771,-0.0306805053478925,0.0635877464316327,-0.0998304326761823,0.102942272574815,0.0533531472440651,0.0701747847799351,-0.19248909559094,-0.0321745756476956,-0.00917021388407169,-0.0241539229596931,-0.101213936623049,-0.0626609385674497,-0.103322560302696,0.0390850806663514,-0.0465736507436019,0.0779599558568501,-0.0387434967680908,-0.0719296862683273,-0.139602711650638,-0.0526104892532451,-0.153581375794839,-0.133624993431079,-0.0994797414472647,-0.215454043827842,-0.0206001366335593,-0.175423038520153,-0.0691181880287982,-0.191904461611225,-0.0921619633191444,-0.0691378947921593,-0.110922802038993,-0.146808818119712,0.00631273319669978,0.0254611382626517,-0.00820458247937361,-0.0887592621787798,-0.0620894424299753,-0.146802249198592
